"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20200521","중앙선","원덕","383","380","20200524"
"20200521","중앙선","양평","2571","2535","20200524"
"20200521","중앙선","오빈","293","313","20200524"
"20200521","중앙선","아신","560","533","20200524"
"20200521","중앙선","국수","753","740","20200524"
"20200521","중앙선","신원","216","207","20200524"
"20200521","중앙선","양수","1895","1942","20200524"
"20200521","중앙선","운길산","978","923","20200524"
"20200521","중앙선","팔당","925","935","20200524"
"20200521","중앙선","도심","2547","2065","20200524"
"20200521","중앙선","덕소","5762","5664","20200524"
"20200521","중앙선","양정","907","806","20200524"
"20200521","중앙선","도농","9729","8882","20200524"
"20200521","중앙선","구리","13405","13520","20200524"
"20200521","중앙선","양원","1564","1586","20200524"
"20200521","중앙선","망우","7547","7303","20200524"
"20200521","중앙선","상봉(시외버스터미널)","6043","5749","20200524"
"20200521","중앙선","중랑","5575","5246","20200524"
"20200521","중앙선","회기","22470","21800","20200524"
"20200521","장항선","신창(순천향대)","1446","1220","20200524"
"20200521","장항선","온양온천","3082","3185","20200524"
"20200521","장항선","배방","890","848","20200524"
